,condition,well_id,day_0,well_label,image_name_0,has_cell_0,day_1,image_name_1,has_cell_1,day_2,image_name_2,has_cell_2,day_3,image_name_3,has_cell_3,day_4,image_name_4,has_cell_4,day_5,image_name_5,has_cell_5,day_6,image_name_6,has_cell_6,day_7,image_name_7,has_cell_7,day_8,image_name_8,has_cell_8,day_9,image_name_9,has_cell_9,day_10,image_name_10,has_cell_10,day_11,image_name_11,has_cell_11,day_12,image_name_12,has_cell_12,day_13,image_name_13,has_cell_13
353,C1,230,0,0230,well0230_day00_well.png,0,1,well0230_day01_well.png,0,2,well0230_day02_well.png,0,3,well0230_day03_well.png,0,4,well0230_day04_well.png,0,5,well0230_day05_well.png,0,6,well0230_day06_well.png,0,7,well0230_day07_well.png,0,8,well0230_day08_well.png,0,9,well0230_day09_well.png,0,10,well0230_day10_well.png,0,11,well0230_day11_well.png,0,12,well0230_day12_well.png,0,13,well0230_day13_well.png,0
354,C1,1644,0,1644,well1644_day00_well.png,1,1,well1644_day01_well.png,0,2,well1644_day02_well.png,0,3,well1644_day03_well.png,0,4,well1644_day04_well.png,0,5,well1644_day05_well.png,0,6,well1644_day06_well.png,1,7,well1644_day07_well.png,0,8,well1644_day08_well.png,1,9,well1644_day09_well.png,1,10,well1644_day10_well.png,0,11,well1644_day11_well.png,1,12,well1644_day12_well.png,1,13,well1644_day13_well.png,1
355,C1,2459,0,2459,well2459_day00_well.png,0,1,well2459_day01_well.png,0,2,well2459_day02_well.png,0,3,well2459_day03_well.png,0,4,well2459_day04_well.png,0,5,well2459_day05_well.png,0,6,well2459_day06_well.png,0,7,well2459_day07_well.png,0,8,well2459_day08_well.png,0,9,well2459_day09_well.png,0,10,well2459_day10_well.png,0,11,well2459_day11_well.png,0,12,well2459_day12_well.png,0,13,well2459_day13_well.png,0
356,A2,845,0,0845,well0845_day00_well.png,1,1,well0845_day01_well.png,1,2,well0845_day02_well.png,1,3,well0845_day03_well.png,1,4,well0845_day04_well.png,1,5,well0845_day05_well.png,1,6,well0845_day06_well.png,1,7,well0845_day07_well.png,1,8,well0845_day08_well.png,1,9,well0845_day09_well.png,1,10,well0845_day10_well.png,1,11,well0845_day11_well.png,1,12,well0845_day12_well.png,1,13,well0845_day13_well.png,1
357,C1,2166,0,2166,well2166_day00_well.png,0,1,well2166_day01_well.png,0,2,well2166_day02_well.png,0,3,well2166_day03_well.png,0,4,well2166_day04_well.png,0,5,well2166_day05_well.png,0,6,well2166_day06_well.png,1,7,well2166_day07_well.png,1,8,well2166_day08_well.png,1,9,well2166_day09_well.png,1,10,well2166_day10_well.png,1,11,well2166_day11_well.png,1,12,well2166_day12_well.png,1,13,well2166_day13_well.png,0
358,C1,1892,0,1892,well1892_day00_well.png,1,1,well1892_day01_well.png,1,2,well1892_day02_well.png,1,3,well1892_day03_well.png,0,4,well1892_day04_well.png,1,5,well1892_day05_well.png,1,6,well1892_day06_well.png,1,7,well1892_day07_well.png,1,8,well1892_day08_well.png,1,9,well1892_day09_well.png,1,10,well1892_day10_well.png,1,11,well1892_day11_well.png,1,12,well1892_day12_well.png,1,13,well1892_day13_well.png,1
359,C1,1877,0,1877,well1877_day00_well.png,1,1,well1877_day01_well.png,1,2,well1877_day02_well.png,1,3,well1877_day03_well.png,0,4,well1877_day04_well.png,1,5,well1877_day05_well.png,1,6,well1877_day06_well.png,1,7,well1877_day07_well.png,1,8,well1877_day08_well.png,1,9,well1877_day09_well.png,1,10,well1877_day10_well.png,1,11,well1877_day11_well.png,1,12,well1877_day12_well.png,1,13,well1877_day13_well.png,1
360,C1,2261,0,2261,well2261_day00_well.png,1,1,well2261_day01_well.png,1,2,well2261_day02_well.png,1,3,well2261_day03_well.png,1,4,well2261_day04_well.png,0,5,well2261_day05_well.png,0,6,well2261_day06_well.png,0,7,well2261_day07_well.png,0,8,well2261_day08_well.png,0,9,well2261_day09_well.png,0,10,well2261_day10_well.png,0,11,well2261_day11_well.png,0,12,well2261_day12_well.png,0,13,well2261_day13_well.png,0
361,C1,2951,0,2951,well2951_day00_well.png,0,1,well2951_day01_well.png,1,2,well2951_day02_well.png,0,3,well2951_day03_well.png,1,4,well2951_day04_well.png,0,5,well2951_day05_well.png,1,6,well2951_day06_well.png,1,7,well2951_day07_well.png,1,8,well2951_day08_well.png,1,9,well2951_day09_well.png,1,10,well2951_day10_well.png,1,11,well2951_day11_well.png,1,12,well2951_day12_well.png,1,13,well2951_day13_well.png,1
362,A2,1382,0,1382,well1382_day00_well.png,1,1,well1382_day01_well.png,1,2,well1382_day02_well.png,1,3,well1382_day03_well.png,1,4,well1382_day04_well.png,1,5,well1382_day05_well.png,1,6,well1382_day06_well.png,1,7,well1382_day07_well.png,1,8,well1382_day08_well.png,1,9,well1382_day09_well.png,1,10,well1382_day10_well.png,1,11,well1382_day11_well.png,1,12,well1382_day12_well.png,1,13,well1382_day13_well.png,1
363,C1,2640,0,2640,well2640_day00_well.png,1,1,well2640_day01_well.png,1,2,well2640_day02_well.png,1,3,well2640_day03_well.png,1,4,well2640_day04_well.png,1,5,well2640_day05_well.png,1,6,well2640_day06_well.png,1,7,well2640_day07_well.png,1,8,well2640_day08_well.png,1,9,well2640_day09_well.png,1,10,well2640_day10_well.png,1,11,well2640_day11_well.png,1,12,well2640_day12_well.png,1,13,well2640_day13_well.png,1
364,C1,1213,0,1213,well1213_day00_well.png,0,1,well1213_day01_well.png,0,2,well1213_day02_well.png,0,3,well1213_day03_well.png,0,4,well1213_day04_well.png,0,5,well1213_day05_well.png,0,6,well1213_day06_well.png,0,7,well1213_day07_well.png,0,8,well1213_day08_well.png,0,9,well1213_day09_well.png,0,10,well1213_day10_well.png,0,11,well1213_day11_well.png,0,12,well1213_day12_well.png,0,13,well1213_day13_well.png,0
365,C1,2597,0,2597,well2597_day00_well.png,1,1,well2597_day01_well.png,0,2,well2597_day02_well.png,0,3,well2597_day03_well.png,0,4,well2597_day04_well.png,0,5,well2597_day05_well.png,0,6,well2597_day06_well.png,0,7,well2597_day07_well.png,0,8,well2597_day08_well.png,0,9,well2597_day09_well.png,0,10,well2597_day10_well.png,0,11,well2597_day11_well.png,0,12,well2597_day12_well.png,0,13,well2597_day13_well.png,1
366,A2,3238,0,3238,well3238_day00_well.png,0,1,well3238_day01_well.png,0,2,well3238_day02_well.png,0,3,well3238_day03_well.png,0,4,well3238_day04_well.png,0,5,well3238_day05_well.png,0,6,well3238_day06_well.png,0,7,well3238_day07_well.png,0,8,well3238_day08_well.png,0,9,well3238_day09_well.png,0,10,well3238_day10_well.png,0,11,well3238_day11_well.png,0,12,well3238_day12_well.png,0,13,well3238_day13_well.png,0
367,C1,1207,0,1207,well1207_day00_well.png,1,1,well1207_day01_well.png,0,2,well1207_day02_well.png,0,3,well1207_day03_well.png,0,4,well1207_day04_well.png,0,5,well1207_day05_well.png,0,6,well1207_day06_well.png,0,7,well1207_day07_well.png,0,8,well1207_day08_well.png,0,9,well1207_day09_well.png,0,10,well1207_day10_well.png,0,11,well1207_day11_well.png,0,12,well1207_day12_well.png,0,13,well1207_day13_well.png,0
368,A2,2598,0,2598,well2598_day00_well.png,0,1,well2598_day01_well.png,0,2,well2598_day02_well.png,0,3,well2598_day03_well.png,0,4,well2598_day04_well.png,0,5,well2598_day05_well.png,0,6,well2598_day06_well.png,0,7,well2598_day07_well.png,0,8,well2598_day08_well.png,0,9,well2598_day09_well.png,0,10,well2598_day10_well.png,0,11,well2598_day11_well.png,0,12,well2598_day12_well.png,0,13,well2598_day13_well.png,1
369,C1,2121,0,2121,well2121_day00_well.png,1,1,well2121_day01_well.png,1,2,well2121_day02_well.png,1,3,well2121_day03_well.png,1,4,well2121_day04_well.png,1,5,well2121_day05_well.png,1,6,well2121_day06_well.png,1,7,well2121_day07_well.png,1,8,well2121_day08_well.png,1,9,well2121_day09_well.png,1,10,well2121_day10_well.png,1,11,well2121_day11_well.png,1,12,well2121_day12_well.png,1,13,well2121_day13_well.png,1
370,C1,333,0,0333,well0333_day00_well.png,0,1,well0333_day01_well.png,0,2,well0333_day02_well.png,0,3,well0333_day03_well.png,0,4,well0333_day04_well.png,0,5,well0333_day05_well.png,0,6,well0333_day06_well.png,0,7,well0333_day07_well.png,0,8,well0333_day08_well.png,0,9,well0333_day09_well.png,0,10,well0333_day10_well.png,0,11,well0333_day11_well.png,0,12,well0333_day12_well.png,0,13,well0333_day13_well.png,0
371,A2,373,0,0373,well0373_day00_well.png,1,1,well0373_day01_well.png,1,2,well0373_day02_well.png,1,3,well0373_day03_well.png,1,4,well0373_day04_well.png,1,5,well0373_day05_well.png,1,6,well0373_day06_well.png,1,7,well0373_day07_well.png,1,8,well0373_day08_well.png,1,9,well0373_day09_well.png,1,10,well0373_day10_well.png,1,11,well0373_day11_well.png,1,12,well0373_day12_well.png,1,13,well0373_day13_well.png,1
372,C1,2943,0,2943,well2943_day00_well.png,1,1,well2943_day01_well.png,1,2,well2943_day02_well.png,0,3,well2943_day03_well.png,0,4,well2943_day04_well.png,1,5,well2943_day05_well.png,1,6,well2943_day06_well.png,1,7,well2943_day07_well.png,1,8,well2943_day08_well.png,1,9,well2943_day09_well.png,1,10,well2943_day10_well.png,1,11,well2943_day11_well.png,1,12,well2943_day12_well.png,1,13,well2943_day13_well.png,1
373,C1,1100,0,1100,well1100_day00_well.png,0,1,well1100_day01_well.png,0,2,well1100_day02_well.png,0,3,well1100_day03_well.png,0,4,well1100_day04_well.png,0,5,well1100_day05_well.png,0,6,well1100_day06_well.png,0,7,well1100_day07_well.png,0,8,well1100_day08_well.png,0,9,well1100_day09_well.png,0,10,well1100_day10_well.png,0,11,well1100_day11_well.png,0,12,well1100_day12_well.png,1,13,well1100_day13_well.png,1
374,A2,500,0,0500,well0500_day00_well.png,1,1,well0500_day01_well.png,1,2,well0500_day02_well.png,1,3,well0500_day03_well.png,1,4,well0500_day04_well.png,1,5,well0500_day05_well.png,1,6,well0500_day06_well.png,1,7,well0500_day07_well.png,1,8,well0500_day08_well.png,1,9,well0500_day09_well.png,1,10,well0500_day10_well.png,1,11,well0500_day11_well.png,1,12,well0500_day12_well.png,1,13,well0500_day13_well.png,1
375,C1,2915,0,2915,well2915_day00_well.png,1,1,well2915_day01_well.png,0,2,well2915_day02_well.png,0,3,well2915_day03_well.png,0,4,well2915_day04_well.png,0,5,well2915_day05_well.png,0,6,well2915_day06_well.png,0,7,well2915_day07_well.png,0,8,well2915_day08_well.png,0,9,well2915_day09_well.png,0,10,well2915_day10_well.png,0,11,well2915_day11_well.png,0,12,well2915_day12_well.png,0,13,well2915_day13_well.png,0
376,C1,1606,0,1606,well1606_day00_well.png,0,1,well1606_day01_well.png,0,2,well1606_day02_well.png,1,3,well1606_day03_well.png,0,4,well1606_day04_well.png,0,5,well1606_day05_well.png,1,6,well1606_day06_well.png,0,7,well1606_day07_well.png,0,8,well1606_day08_well.png,0,9,well1606_day09_well.png,0,10,well1606_day10_well.png,0,11,well1606_day11_well.png,0,12,well1606_day12_well.png,0,13,well1606_day13_well.png,0
377,A2,2509,0,2509,well2509_day00_well.png,1,1,well2509_day01_well.png,1,2,well2509_day02_well.png,1,3,well2509_day03_well.png,1,4,well2509_day04_well.png,1,5,well2509_day05_well.png,1,6,well2509_day06_well.png,1,7,well2509_day07_well.png,1,8,well2509_day08_well.png,1,9,well2509_day09_well.png,1,10,well2509_day10_well.png,1,11,well2509_day11_well.png,1,12,well2509_day12_well.png,1,13,well2509_day13_well.png,1
378,C1,1374,0,1374,well1374_day00_well.png,1,1,well1374_day01_well.png,1,2,well1374_day02_well.png,1,3,well1374_day03_well.png,1,4,well1374_day04_well.png,1,5,well1374_day05_well.png,1,6,well1374_day06_well.png,1,7,well1374_day07_well.png,1,8,well1374_day08_well.png,1,9,well1374_day09_well.png,1,10,well1374_day10_well.png,1,11,well1374_day11_well.png,1,12,well1374_day12_well.png,1,13,well1374_day13_well.png,1
379,A2,469,0,0469,well0469_day00_well.png,1,1,well0469_day01_well.png,1,2,well0469_day02_well.png,1,3,well0469_day03_well.png,1,4,well0469_day04_well.png,1,5,well0469_day05_well.png,1,6,well0469_day06_well.png,1,7,well0469_day07_well.png,1,8,well0469_day08_well.png,1,9,well0469_day09_well.png,1,10,well0469_day10_well.png,1,11,well0469_day11_well.png,1,12,well0469_day12_well.png,1,13,well0469_day13_well.png,1
380,A2,1387,0,1387,well1387_day00_well.png,1,1,well1387_day01_well.png,1,2,well1387_day02_well.png,1,3,well1387_day03_well.png,1,4,well1387_day04_well.png,1,5,well1387_day05_well.png,1,6,well1387_day06_well.png,1,7,well1387_day07_well.png,1,8,well1387_day08_well.png,1,9,well1387_day09_well.png,1,10,well1387_day10_well.png,1,11,well1387_day11_well.png,1,12,well1387_day12_well.png,1,13,well1387_day13_well.png,1
381,C1,858,0,0858,well0858_day00_well.png,0,1,well0858_day01_well.png,0,2,well0858_day02_well.png,1,3,well0858_day03_well.png,1,4,well0858_day04_well.png,1,5,well0858_day05_well.png,1,6,well0858_day06_well.png,1,7,well0858_day07_well.png,0,8,well0858_day08_well.png,1,9,well0858_day09_well.png,1,10,well0858_day10_well.png,1,11,well0858_day11_well.png,1,12,well0858_day12_well.png,1,13,well0858_day13_well.png,1
382,C1,1420,0,1420,well1420_day00_well.png,0,1,well1420_day01_well.png,0,2,well1420_day02_well.png,0,3,well1420_day03_well.png,0,4,well1420_day04_well.png,0,5,well1420_day05_well.png,0,6,well1420_day06_well.png,0,7,well1420_day07_well.png,0,8,well1420_day08_well.png,0,9,well1420_day09_well.png,0,10,well1420_day10_well.png,0,11,well1420_day11_well.png,0,12,well1420_day12_well.png,0,13,well1420_day13_well.png,0
383,A2,3079,0,3079,well3079_day00_well.png,0,1,well3079_day01_well.png,1,2,well3079_day02_well.png,1,3,well3079_day03_well.png,1,4,well3079_day04_well.png,1,5,well3079_day05_well.png,1,6,well3079_day06_well.png,1,7,well3079_day07_well.png,1,8,well3079_day08_well.png,1,9,well3079_day09_well.png,1,10,well3079_day10_well.png,1,11,well3079_day11_well.png,1,12,well3079_day12_well.png,1,13,well3079_day13_well.png,1
384,C1,530,0,0530,well0530_day00_well.png,0,1,well0530_day01_well.png,0,2,well0530_day02_well.png,0,3,well0530_day03_well.png,0,4,well0530_day04_well.png,0,5,well0530_day05_well.png,0,6,well0530_day06_well.png,0,7,well0530_day07_well.png,0,8,well0530_day08_well.png,0,9,well0530_day09_well.png,0,10,well0530_day10_well.png,0,11,well0530_day11_well.png,0,12,well0530_day12_well.png,0,13,well0530_day13_well.png,0
385,A2,583,0,0583,well0583_day00_well.png,1,1,well0583_day01_well.png,1,2,well0583_day02_well.png,1,3,well0583_day03_well.png,1,4,well0583_day04_well.png,1,5,well0583_day05_well.png,1,6,well0583_day06_well.png,1,7,well0583_day07_well.png,1,8,well0583_day08_well.png,1,9,well0583_day09_well.png,1,10,well0583_day10_well.png,1,11,well0583_day11_well.png,1,12,well0583_day12_well.png,1,13,well0583_day13_well.png,1
386,A2,702,0,0702,well0702_day00_well.png,1,1,well0702_day01_well.png,1,2,well0702_day02_well.png,1,3,well0702_day03_well.png,1,4,well0702_day04_well.png,1,5,well0702_day05_well.png,1,6,well0702_day06_well.png,1,7,well0702_day07_well.png,1,8,well0702_day08_well.png,1,9,well0702_day09_well.png,1,10,well0702_day10_well.png,1,11,well0702_day11_well.png,1,12,well0702_day12_well.png,1,13,well0702_day13_well.png,1
387,C1,2593,0,2593,well2593_day00_well.png,0,1,well2593_day01_well.png,0,2,well2593_day02_well.png,0,3,well2593_day03_well.png,0,4,well2593_day04_well.png,0,5,well2593_day05_well.png,0,6,well2593_day06_well.png,0,7,well2593_day07_well.png,0,8,well2593_day08_well.png,0,9,well2593_day09_well.png,0,10,well2593_day10_well.png,0,11,well2593_day11_well.png,0,12,well2593_day12_well.png,0,13,well2593_day13_well.png,0
388,C1,727,0,0727,well0727_day00_well.png,0,1,well0727_day01_well.png,0,2,well0727_day02_well.png,1,3,well0727_day03_well.png,1,4,well0727_day04_well.png,1,5,well0727_day05_well.png,1,6,well0727_day06_well.png,1,7,well0727_day07_well.png,1,8,well0727_day08_well.png,1,9,well0727_day09_well.png,1,10,well0727_day10_well.png,1,11,well0727_day11_well.png,1,12,well0727_day12_well.png,1,13,well0727_day13_well.png,1
389,C1,2322,0,2322,well2322_day00_well.png,0,1,well2322_day01_well.png,0,2,well2322_day02_well.png,0,3,well2322_day03_well.png,0,4,well2322_day04_well.png,0,5,well2322_day05_well.png,0,6,well2322_day06_well.png,1,7,well2322_day07_well.png,1,8,well2322_day08_well.png,1,9,well2322_day09_well.png,1,10,well2322_day10_well.png,1,11,well2322_day11_well.png,1,12,well2322_day12_well.png,1,13,well2322_day13_well.png,1
390,A2,964,0,0964,well0964_day00_well.png,1,1,well0964_day01_well.png,0,2,well0964_day02_well.png,0,3,well0964_day03_well.png,0,4,well0964_day04_well.png,0,5,well0964_day05_well.png,1,6,well0964_day06_well.png,1,7,well0964_day07_well.png,1,8,well0964_day08_well.png,1,9,well0964_day09_well.png,1,10,well0964_day10_well.png,1,11,well0964_day11_well.png,1,12,well0964_day12_well.png,1,13,well0964_day13_well.png,1
391,C1,2654,0,2654,well2654_day00_well.png,0,1,well2654_day01_well.png,0,2,well2654_day02_well.png,0,3,well2654_day03_well.png,0,4,well2654_day04_well.png,0,5,well2654_day05_well.png,0,6,well2654_day06_well.png,0,7,well2654_day07_well.png,0,8,well2654_day08_well.png,0,9,well2654_day09_well.png,0,10,well2654_day10_well.png,0,11,well2654_day11_well.png,0,12,well2654_day12_well.png,0,13,well2654_day13_well.png,0
392,C1,1897,0,1897,well1897_day00_well.png,0,1,well1897_day01_well.png,0,2,well1897_day02_well.png,0,3,well1897_day03_well.png,0,4,well1897_day04_well.png,0,5,well1897_day05_well.png,0,6,well1897_day06_well.png,0,7,well1897_day07_well.png,0,8,well1897_day08_well.png,0,9,well1897_day09_well.png,0,10,well1897_day10_well.png,0,11,well1897_day11_well.png,0,12,well1897_day12_well.png,0,13,well1897_day13_well.png,0
393,C1,242,0,0242,well0242_day00_well.png,1,1,well0242_day01_well.png,0,2,well0242_day02_well.png,1,3,well0242_day03_well.png,1,4,well0242_day04_well.png,1,5,well0242_day05_well.png,1,6,well0242_day06_well.png,1,7,well0242_day07_well.png,1,8,well0242_day08_well.png,1,9,well0242_day09_well.png,0,10,well0242_day10_well.png,1,11,well0242_day11_well.png,0,12,well0242_day12_well.png,1,13,well0242_day13_well.png,1
394,A2,2499,0,2499,well2499_day00_well.png,0,1,well2499_day01_well.png,0,2,well2499_day02_well.png,0,3,well2499_day03_well.png,0,4,well2499_day04_well.png,0,5,well2499_day05_well.png,0,6,well2499_day06_well.png,0,7,well2499_day07_well.png,0,8,well2499_day08_well.png,0,9,well2499_day09_well.png,0,10,well2499_day10_well.png,0,11,well2499_day11_well.png,0,12,well2499_day12_well.png,0,13,well2499_day13_well.png,0
395,A2,146,0,0146,well0146_day00_well.png,1,1,well0146_day01_well.png,1,2,well0146_day02_well.png,1,3,well0146_day03_well.png,1,4,well0146_day04_well.png,1,5,well0146_day05_well.png,1,6,well0146_day06_well.png,1,7,well0146_day07_well.png,1,8,well0146_day08_well.png,1,9,well0146_day09_well.png,1,10,well0146_day10_well.png,1,11,well0146_day11_well.png,1,12,well0146_day12_well.png,1,13,well0146_day13_well.png,1
396,C1,22,0,0022,well0022_day00_well.png,0,1,well0022_day01_well.png,0,2,well0022_day02_well.png,0,3,well0022_day03_well.png,0,4,well0022_day04_well.png,0,5,well0022_day05_well.png,0,6,well0022_day06_well.png,0,7,well0022_day07_well.png,0,8,well0022_day08_well.png,0,9,well0022_day09_well.png,0,10,well0022_day10_well.png,0,11,well0022_day11_well.png,0,12,well0022_day12_well.png,0,13,well0022_day13_well.png,0
397,A2,3591,0,3591,well3591_day00_well.png,1,1,well3591_day01_well.png,0,2,well3591_day02_well.png,1,3,well3591_day03_well.png,1,4,well3591_day04_well.png,0,5,well3591_day05_well.png,1,6,well3591_day06_well.png,1,7,well3591_day07_well.png,1,8,well3591_day08_well.png,1,9,well3591_day09_well.png,0,10,well3591_day10_well.png,0,11,well3591_day11_well.png,0,12,well3591_day12_well.png,1,13,well3591_day13_well.png,1
398,A2,477,0,0477,well0477_day00_well.png,1,1,well0477_day01_well.png,1,2,well0477_day02_well.png,1,3,well0477_day03_well.png,1,4,well0477_day04_well.png,1,5,well0477_day05_well.png,1,6,well0477_day06_well.png,1,7,well0477_day07_well.png,1,8,well0477_day08_well.png,1,9,well0477_day09_well.png,1,10,well0477_day10_well.png,1,11,well0477_day11_well.png,1,12,well0477_day12_well.png,1,13,well0477_day13_well.png,1
399,C1,1851,0,1851,well1851_day00_well.png,1,1,well1851_day01_well.png,1,2,well1851_day02_well.png,0,3,well1851_day03_well.png,1,4,well1851_day04_well.png,1,5,well1851_day05_well.png,1,6,well1851_day06_well.png,1,7,well1851_day07_well.png,1,8,well1851_day08_well.png,1,9,well1851_day09_well.png,1,10,well1851_day10_well.png,1,11,well1851_day11_well.png,1,12,well1851_day12_well.png,1,13,well1851_day13_well.png,1
400,C1,2525,0,2525,well2525_day00_well.png,1,1,well2525_day01_well.png,1,2,well2525_day02_well.png,1,3,well2525_day03_well.png,1,4,well2525_day04_well.png,0,5,well2525_day05_well.png,0,6,well2525_day06_well.png,0,7,well2525_day07_well.png,0,8,well2525_day08_well.png,0,9,well2525_day09_well.png,0,10,well2525_day10_well.png,0,11,well2525_day11_well.png,0,12,well2525_day12_well.png,0,13,well2525_day13_well.png,0
401,C1,1602,0,1602,well1602_day00_well.png,1,1,well1602_day01_well.png,0,2,well1602_day02_well.png,0,3,well1602_day03_well.png,0,4,well1602_day04_well.png,0,5,well1602_day05_well.png,0,6,well1602_day06_well.png,0,7,well1602_day07_well.png,0,8,well1602_day08_well.png,0,9,well1602_day09_well.png,0,10,well1602_day10_well.png,0,11,well1602_day11_well.png,0,12,well1602_day12_well.png,1,13,well1602_day13_well.png,1
402,A2,2737,0,2737,well2737_day00_well.png,0,1,well2737_day01_well.png,1,2,well2737_day02_well.png,0,3,well2737_day03_well.png,0,4,well2737_day04_well.png,0,5,well2737_day05_well.png,0,6,well2737_day06_well.png,0,7,well2737_day07_well.png,0,8,well2737_day08_well.png,0,9,well2737_day09_well.png,0,10,well2737_day10_well.png,0,11,well2737_day11_well.png,1,12,well2737_day12_well.png,1,13,well2737_day13_well.png,1
403,A2,2818,0,2818,well2818_day00_well.png,0,1,well2818_day01_well.png,0,2,well2818_day02_well.png,0,3,well2818_day03_well.png,0,4,well2818_day04_well.png,1,5,well2818_day05_well.png,1,6,well2818_day06_well.png,1,7,well2818_day07_well.png,1,8,well2818_day08_well.png,0,9,well2818_day09_well.png,1,10,well2818_day10_well.png,1,11,well2818_day11_well.png,1,12,well2818_day12_well.png,1,13,well2818_day13_well.png,1
404,A2,3572,0,3572,well3572_day00_well.png,0,1,well3572_day01_well.png,0,2,well3572_day02_well.png,0,3,well3572_day03_well.png,0,4,well3572_day04_well.png,0,5,well3572_day05_well.png,0,6,well3572_day06_well.png,0,7,well3572_day07_well.png,0,8,well3572_day08_well.png,0,9,well3572_day09_well.png,0,10,well3572_day10_well.png,0,11,well3572_day11_well.png,0,12,well3572_day12_well.png,0,13,well3572_day13_well.png,0
405,A2,1746,0,1746,well1746_day00_well.png,1,1,well1746_day01_well.png,1,2,well1746_day02_well.png,1,3,well1746_day03_well.png,1,4,well1746_day04_well.png,1,5,well1746_day05_well.png,1,6,well1746_day06_well.png,1,7,well1746_day07_well.png,1,8,well1746_day08_well.png,1,9,well1746_day09_well.png,1,10,well1746_day10_well.png,1,11,well1746_day11_well.png,1,12,well1746_day12_well.png,1,13,well1746_day13_well.png,1
406,A2,2438,0,2438,well2438_day00_well.png,0,1,well2438_day01_well.png,0,2,well2438_day02_well.png,0,3,well2438_day03_well.png,0,4,well2438_day04_well.png,0,5,well2438_day05_well.png,0,6,well2438_day06_well.png,0,7,well2438_day07_well.png,0,8,well2438_day08_well.png,0,9,well2438_day09_well.png,0,10,well2438_day10_well.png,0,11,well2438_day11_well.png,0,12,well2438_day12_well.png,0,13,well2438_day13_well.png,1
407,A2,3526,0,3526,well3526_day00_well.png,1,1,well3526_day01_well.png,1,2,well3526_day02_well.png,1,3,well3526_day03_well.png,1,4,well3526_day04_well.png,1,5,well3526_day05_well.png,1,6,well3526_day06_well.png,1,7,well3526_day07_well.png,1,8,well3526_day08_well.png,1,9,well3526_day09_well.png,1,10,well3526_day10_well.png,1,11,well3526_day11_well.png,1,12,well3526_day12_well.png,1,13,well3526_day13_well.png,1
408,C1,506,0,0506,well0506_day00_well.png,0,1,well0506_day01_well.png,0,2,well0506_day02_well.png,0,3,well0506_day03_well.png,0,4,well0506_day04_well.png,0,5,well0506_day05_well.png,0,6,well0506_day06_well.png,0,7,well0506_day07_well.png,0,8,well0506_day08_well.png,0,9,well0506_day09_well.png,0,10,well0506_day10_well.png,1,11,well0506_day11_well.png,0,12,well0506_day12_well.png,0,13,well0506_day13_well.png,1
409,C1,1900,0,1900,well1900_day00_well.png,0,1,well1900_day01_well.png,0,2,well1900_day02_well.png,0,3,well1900_day03_well.png,0,4,well1900_day04_well.png,0,5,well1900_day05_well.png,0,6,well1900_day06_well.png,0,7,well1900_day07_well.png,0,8,well1900_day08_well.png,0,9,well1900_day09_well.png,0,10,well1900_day10_well.png,0,11,well1900_day11_well.png,0,12,well1900_day12_well.png,1,13,well1900_day13_well.png,1
410,A2,848,0,0848,well0848_day00_well.png,1,1,well0848_day01_well.png,1,2,well0848_day02_well.png,1,3,well0848_day03_well.png,1,4,well0848_day04_well.png,1,5,well0848_day05_well.png,1,6,well0848_day06_well.png,1,7,well0848_day07_well.png,1,8,well0848_day08_well.png,1,9,well0848_day09_well.png,1,10,well0848_day10_well.png,1,11,well0848_day11_well.png,1,12,well0848_day12_well.png,1,13,well0848_day13_well.png,1
411,C1,2599,0,2599,well2599_day00_well.png,0,1,well2599_day01_well.png,0,2,well2599_day02_well.png,0,3,well2599_day03_well.png,0,4,well2599_day04_well.png,0,5,well2599_day05_well.png,0,6,well2599_day06_well.png,0,7,well2599_day07_well.png,0,8,well2599_day08_well.png,0,9,well2599_day09_well.png,0,10,well2599_day10_well.png,0,11,well2599_day11_well.png,1,12,well2599_day12_well.png,1,13,well2599_day13_well.png,1
412,A2,3564,0,3564,well3564_day00_well.png,1,1,well3564_day01_well.png,1,2,well3564_day02_well.png,1,3,well3564_day03_well.png,1,4,well3564_day04_well.png,1,5,well3564_day05_well.png,1,6,well3564_day06_well.png,1,7,well3564_day07_well.png,1,8,well3564_day08_well.png,1,9,well3564_day09_well.png,1,10,well3564_day10_well.png,1,11,well3564_day11_well.png,1,12,well3564_day12_well.png,1,13,well3564_day13_well.png,1
413,C1,2090,0,2090,well2090_day00_well.png,0,1,well2090_day01_well.png,0,2,well2090_day02_well.png,0,3,well2090_day03_well.png,0,4,well2090_day04_well.png,0,5,well2090_day05_well.png,0,6,well2090_day06_well.png,0,7,well2090_day07_well.png,0,8,well2090_day08_well.png,0,9,well2090_day09_well.png,0,10,well2090_day10_well.png,0,11,well2090_day11_well.png,0,12,well2090_day12_well.png,0,13,well2090_day13_well.png,0
414,A2,1865,0,1865,well1865_day00_well.png,1,1,well1865_day01_well.png,1,2,well1865_day02_well.png,1,3,well1865_day03_well.png,1,4,well1865_day04_well.png,1,5,well1865_day05_well.png,1,6,well1865_day06_well.png,1,7,well1865_day07_well.png,1,8,well1865_day08_well.png,1,9,well1865_day09_well.png,1,10,well1865_day10_well.png,1,11,well1865_day11_well.png,1,12,well1865_day12_well.png,1,13,well1865_day13_well.png,1
