,condition,well_id,day_0,well_label,image_name_0,has_cell_0,day_1,image_name_1,has_cell_1,day_2,image_name_2,has_cell_2,day_3,image_name_3,has_cell_3,day_4,image_name_4,has_cell_4,day_5,image_name_5,has_cell_5,day_6,image_name_6,has_cell_6,day_7,image_name_7,has_cell_7,day_8,image_name_8,has_cell_8,day_9,image_name_9,has_cell_9,day_10,image_name_10,has_cell_10,day_11,image_name_11,has_cell_11,day_12,image_name_12,has_cell_12,day_13,image_name_13,has_cell_13
1059,A1,1410,0,1410,well1410_day00_well.png,1,1,well1410_day01_well.png,1,2,well1410_day02_well.png,0,3,well1410_day03_well.png,0,4,well1410_day04_well.png,0,5,well1410_day05_well.png,0,6,well1410_day06_well.png,0,7,well1410_day07_well.png,0,8,well1410_day08_well.png,1,9,well1410_day09_well.png,0,10,well1410_day10_well.png,0,11,well1410_day11_well.png,0,12,well1410_day12_well.png,0,13,well1410_day13_well.png,0
1060,A1,1411,0,1411,well1411_day00_well.png,1,1,well1411_day01_well.png,0,2,well1411_day02_well.png,0,3,well1411_day03_well.png,0,4,well1411_day04_well.png,0,5,well1411_day05_well.png,0,6,well1411_day06_well.png,0,7,well1411_day07_well.png,0,8,well1411_day08_well.png,0,9,well1411_day09_well.png,0,10,well1411_day10_well.png,0,11,well1411_day11_well.png,0,12,well1411_day12_well.png,0,13,well1411_day13_well.png,1
1061,A1,1413,0,1413,well1413_day00_well.png,1,1,well1413_day01_well.png,0,2,well1413_day02_well.png,0,3,well1413_day03_well.png,1,4,well1413_day04_well.png,0,5,well1413_day05_well.png,0,6,well1413_day06_well.png,0,7,well1413_day07_well.png,0,8,well1413_day08_well.png,0,9,well1413_day09_well.png,0,10,well1413_day10_well.png,0,11,well1413_day11_well.png,0,12,well1413_day12_well.png,0,13,well1413_day13_well.png,0
1062,A1,1414,0,1414,well1414_day00_well.png,1,1,well1414_day01_well.png,0,2,well1414_day02_well.png,0,3,well1414_day03_well.png,1,4,well1414_day04_well.png,0,5,well1414_day05_well.png,0,6,well1414_day06_well.png,0,7,well1414_day07_well.png,0,8,well1414_day08_well.png,1,9,well1414_day09_well.png,1,10,well1414_day10_well.png,1,11,well1414_day11_well.png,1,12,well1414_day12_well.png,1,13,well1414_day13_well.png,1
1063,A1,1415,0,1415,well1415_day00_well.png,1,1,well1415_day01_well.png,0,2,well1415_day02_well.png,0,3,well1415_day03_well.png,0,4,well1415_day04_well.png,0,5,well1415_day05_well.png,0,6,well1415_day06_well.png,0,7,well1415_day07_well.png,0,8,well1415_day08_well.png,0,9,well1415_day09_well.png,1,10,well1415_day10_well.png,0,11,well1415_day11_well.png,0,12,well1415_day12_well.png,0,13,well1415_day13_well.png,1
1064,A1,1416,0,1416,well1416_day00_well.png,1,1,well1416_day01_well.png,1,2,well1416_day02_well.png,1,3,well1416_day03_well.png,1,4,well1416_day04_well.png,1,5,well1416_day05_well.png,1,6,well1416_day06_well.png,1,7,well1416_day07_well.png,1,8,well1416_day08_well.png,1,9,well1416_day09_well.png,1,10,well1416_day10_well.png,1,11,well1416_day11_well.png,1,12,well1416_day12_well.png,0,13,well1416_day13_well.png,1
1065,A1,1417,0,1417,well1417_day00_well.png,1,1,well1417_day01_well.png,0,2,well1417_day02_well.png,0,3,well1417_day03_well.png,0,4,well1417_day04_well.png,0,5,well1417_day05_well.png,0,6,well1417_day06_well.png,0,7,well1417_day07_well.png,0,8,well1417_day08_well.png,0,9,well1417_day09_well.png,0,10,well1417_day10_well.png,0,11,well1417_day11_well.png,0,12,well1417_day12_well.png,0,13,well1417_day13_well.png,0
1066,A1,1418,0,1418,well1418_day00_well.png,0,1,well1418_day01_well.png,0,2,well1418_day02_well.png,0,3,well1418_day03_well.png,0,4,well1418_day04_well.png,0,5,well1418_day05_well.png,0,6,well1418_day06_well.png,0,7,well1418_day07_well.png,0,8,well1418_day08_well.png,0,9,well1418_day09_well.png,0,10,well1418_day10_well.png,0,11,well1418_day11_well.png,0,12,well1418_day12_well.png,0,13,well1418_day13_well.png,1
1067,A1,1422,0,1422,well1422_day00_well.png,1,1,well1422_day01_well.png,0,2,well1422_day02_well.png,0,3,well1422_day03_well.png,0,4,well1422_day04_well.png,0,5,well1422_day05_well.png,0,6,well1422_day06_well.png,0,7,well1422_day07_well.png,0,8,well1422_day08_well.png,0,9,well1422_day09_well.png,0,10,well1422_day10_well.png,0,11,well1422_day11_well.png,0,12,well1422_day12_well.png,0,13,well1422_day13_well.png,0
1068,A1,1423,0,1423,well1423_day00_well.png,1,1,well1423_day01_well.png,0,2,well1423_day02_well.png,1,3,well1423_day03_well.png,1,4,well1423_day04_well.png,1,5,well1423_day05_well.png,1,6,well1423_day06_well.png,1,7,well1423_day07_well.png,1,8,well1423_day08_well.png,1,9,well1423_day09_well.png,1,10,well1423_day10_well.png,1,11,well1423_day11_well.png,1,12,well1423_day12_well.png,1,13,well1423_day13_well.png,1
1069,A1,1424,0,1424,well1424_day00_well.png,1,1,well1424_day01_well.png,0,2,well1424_day02_well.png,0,3,well1424_day03_well.png,0,4,well1424_day04_well.png,0,5,well1424_day05_well.png,0,6,well1424_day06_well.png,0,7,well1424_day07_well.png,0,8,well1424_day08_well.png,0,9,well1424_day09_well.png,0,10,well1424_day10_well.png,0,11,well1424_day11_well.png,0,12,well1424_day12_well.png,0,13,well1424_day13_well.png,0
1070,A1,1425,0,1425,well1425_day00_well.png,1,1,well1425_day01_well.png,0,2,well1425_day02_well.png,0,3,well1425_day03_well.png,0,4,well1425_day04_well.png,0,5,well1425_day05_well.png,0,6,well1425_day06_well.png,0,7,well1425_day07_well.png,0,8,well1425_day08_well.png,0,9,well1425_day09_well.png,0,10,well1425_day10_well.png,0,11,well1425_day11_well.png,0,12,well1425_day12_well.png,0,13,well1425_day13_well.png,1
1071,A1,1426,0,1426,well1426_day00_well.png,1,1,well1426_day01_well.png,1,2,well1426_day02_well.png,0,3,well1426_day03_well.png,0,4,well1426_day04_well.png,0,5,well1426_day05_well.png,0,6,well1426_day06_well.png,0,7,well1426_day07_well.png,0,8,well1426_day08_well.png,0,9,well1426_day09_well.png,0,10,well1426_day10_well.png,0,11,well1426_day11_well.png,0,12,well1426_day12_well.png,0,13,well1426_day13_well.png,0
1072,A1,1427,0,1427,well1427_day00_well.png,1,1,well1427_day01_well.png,0,2,well1427_day02_well.png,0,3,well1427_day03_well.png,0,4,well1427_day04_well.png,0,5,well1427_day05_well.png,0,6,well1427_day06_well.png,0,7,well1427_day07_well.png,0,8,well1427_day08_well.png,0,9,well1427_day09_well.png,0,10,well1427_day10_well.png,0,11,well1427_day11_well.png,0,12,well1427_day12_well.png,0,13,well1427_day13_well.png,0
1073,A1,1428,0,1428,well1428_day00_well.png,1,1,well1428_day01_well.png,0,2,well1428_day02_well.png,0,3,well1428_day03_well.png,0,4,well1428_day04_well.png,0,5,well1428_day05_well.png,0,6,well1428_day06_well.png,0,7,well1428_day07_well.png,0,8,well1428_day08_well.png,0,9,well1428_day09_well.png,0,10,well1428_day10_well.png,0,11,well1428_day11_well.png,0,12,well1428_day12_well.png,0,13,well1428_day13_well.png,0
1074,A1,1429,0,1429,well1429_day00_well.png,1,1,well1429_day01_well.png,0,2,well1429_day02_well.png,0,3,well1429_day03_well.png,0,4,well1429_day04_well.png,0,5,well1429_day05_well.png,0,6,well1429_day06_well.png,0,7,well1429_day07_well.png,0,8,well1429_day08_well.png,0,9,well1429_day09_well.png,0,10,well1429_day10_well.png,0,11,well1429_day11_well.png,0,12,well1429_day12_well.png,0,13,well1429_day13_well.png,1
1075,A1,1430,0,1430,well1430_day00_well.png,1,1,well1430_day01_well.png,0,2,well1430_day02_well.png,0,3,well1430_day03_well.png,0,4,well1430_day04_well.png,0,5,well1430_day05_well.png,1,6,well1430_day06_well.png,1,7,well1430_day07_well.png,0,8,well1430_day08_well.png,0,9,well1430_day09_well.png,0,10,well1430_day10_well.png,1,11,well1430_day11_well.png,1,12,well1430_day12_well.png,1,13,well1430_day13_well.png,1
1076,A1,1431,0,1431,well1431_day00_well.png,1,1,well1431_day01_well.png,0,2,well1431_day02_well.png,0,3,well1431_day03_well.png,0,4,well1431_day04_well.png,0,5,well1431_day05_well.png,0,6,well1431_day06_well.png,0,7,well1431_day07_well.png,0,8,well1431_day08_well.png,0,9,well1431_day09_well.png,0,10,well1431_day10_well.png,0,11,well1431_day11_well.png,0,12,well1431_day12_well.png,0,13,well1431_day13_well.png,1
1077,A1,1433,0,1433,well1433_day00_well.png,1,1,well1433_day01_well.png,0,2,well1433_day02_well.png,0,3,well1433_day03_well.png,0,4,well1433_day04_well.png,0,5,well1433_day05_well.png,0,6,well1433_day06_well.png,0,7,well1433_day07_well.png,0,8,well1433_day08_well.png,0,9,well1433_day09_well.png,0,10,well1433_day10_well.png,0,11,well1433_day11_well.png,0,12,well1433_day12_well.png,0,13,well1433_day13_well.png,0
1078,A1,1435,0,1435,well1435_day00_well.png,1,1,well1435_day01_well.png,0,2,well1435_day02_well.png,0,3,well1435_day03_well.png,0,4,well1435_day04_well.png,0,5,well1435_day05_well.png,0,6,well1435_day06_well.png,0,7,well1435_day07_well.png,0,8,well1435_day08_well.png,0,9,well1435_day09_well.png,0,10,well1435_day10_well.png,0,11,well1435_day11_well.png,0,12,well1435_day12_well.png,0,13,well1435_day13_well.png,0
1079,A1,1436,0,1436,well1436_day00_well.png,1,1,well1436_day01_well.png,0,2,well1436_day02_well.png,0,3,well1436_day03_well.png,0,4,well1436_day04_well.png,1,5,well1436_day05_well.png,1,6,well1436_day06_well.png,1,7,well1436_day07_well.png,1,8,well1436_day08_well.png,0,9,well1436_day09_well.png,0,10,well1436_day10_well.png,0,11,well1436_day11_well.png,0,12,well1436_day12_well.png,1,13,well1436_day13_well.png,1
1080,A1,1437,0,1437,well1437_day00_well.png,0,1,well1437_day01_well.png,0,2,well1437_day02_well.png,0,3,well1437_day03_well.png,0,4,well1437_day04_well.png,0,5,well1437_day05_well.png,0,6,well1437_day06_well.png,0,7,well1437_day07_well.png,0,8,well1437_day08_well.png,0,9,well1437_day09_well.png,0,10,well1437_day10_well.png,0,11,well1437_day11_well.png,0,12,well1437_day12_well.png,0,13,well1437_day13_well.png,0
1081,A1,1438,0,1438,well1438_day00_well.png,1,1,well1438_day01_well.png,0,2,well1438_day02_well.png,0,3,well1438_day03_well.png,0,4,well1438_day04_well.png,0,5,well1438_day05_well.png,0,6,well1438_day06_well.png,0,7,well1438_day07_well.png,0,8,well1438_day08_well.png,0,9,well1438_day09_well.png,0,10,well1438_day10_well.png,0,11,well1438_day11_well.png,1,12,well1438_day12_well.png,1,13,well1438_day13_well.png,1
1082,A1,1440,0,1440,well1440_day00_well.png,1,1,well1440_day01_well.png,0,2,well1440_day02_well.png,0,3,well1440_day03_well.png,1,4,well1440_day04_well.png,0,5,well1440_day05_well.png,0,6,well1440_day06_well.png,0,7,well1440_day07_well.png,0,8,well1440_day08_well.png,0,9,well1440_day09_well.png,1,10,well1440_day10_well.png,1,11,well1440_day11_well.png,1,12,well1440_day12_well.png,1,13,well1440_day13_well.png,1
1083,A1,1441,0,1441,well1441_day00_well.png,1,1,well1441_day01_well.png,1,2,well1441_day02_well.png,1,3,well1441_day03_well.png,1,4,well1441_day04_well.png,1,5,well1441_day05_well.png,1,6,well1441_day06_well.png,1,7,well1441_day07_well.png,1,8,well1441_day08_well.png,0,9,well1441_day09_well.png,0,10,well1441_day10_well.png,0,11,well1441_day11_well.png,0,12,well1441_day12_well.png,0,13,well1441_day13_well.png,0
1084,A1,1442,0,1442,well1442_day00_well.png,1,1,well1442_day01_well.png,1,2,well1442_day02_well.png,0,3,well1442_day03_well.png,0,4,well1442_day04_well.png,0,5,well1442_day05_well.png,0,6,well1442_day06_well.png,0,7,well1442_day07_well.png,0,8,well1442_day08_well.png,0,9,well1442_day09_well.png,0,10,well1442_day10_well.png,0,11,well1442_day11_well.png,0,12,well1442_day12_well.png,0,13,well1442_day13_well.png,0
1085,A1,1443,0,1443,well1443_day00_well.png,1,1,well1443_day01_well.png,0,2,well1443_day02_well.png,0,3,well1443_day03_well.png,0,4,well1443_day04_well.png,0,5,well1443_day05_well.png,0,6,well1443_day06_well.png,0,7,well1443_day07_well.png,0,8,well1443_day08_well.png,0,9,well1443_day09_well.png,1,10,well1443_day10_well.png,1,11,well1443_day11_well.png,1,12,well1443_day12_well.png,1,13,well1443_day13_well.png,1
1086,A1,1444,0,1444,well1444_day00_well.png,1,1,well1444_day01_well.png,0,2,well1444_day02_well.png,0,3,well1444_day03_well.png,0,4,well1444_day04_well.png,0,5,well1444_day05_well.png,0,6,well1444_day06_well.png,0,7,well1444_day07_well.png,0,8,well1444_day08_well.png,0,9,well1444_day09_well.png,0,10,well1444_day10_well.png,0,11,well1444_day11_well.png,0,12,well1444_day12_well.png,0,13,well1444_day13_well.png,0
1087,A1,1445,0,1445,well1445_day00_well.png,1,1,well1445_day01_well.png,0,2,well1445_day02_well.png,0,3,well1445_day03_well.png,0,4,well1445_day04_well.png,0,5,well1445_day05_well.png,0,6,well1445_day06_well.png,1,7,well1445_day07_well.png,0,8,well1445_day08_well.png,1,9,well1445_day09_well.png,0,10,well1445_day10_well.png,1,11,well1445_day11_well.png,0,12,well1445_day12_well.png,0,13,well1445_day13_well.png,0
1088,A1,1447,0,1447,well1447_day00_well.png,1,1,well1447_day01_well.png,0,2,well1447_day02_well.png,0,3,well1447_day03_well.png,0,4,well1447_day04_well.png,0,5,well1447_day05_well.png,0,6,well1447_day06_well.png,0,7,well1447_day07_well.png,0,8,well1447_day08_well.png,0,9,well1447_day09_well.png,0,10,well1447_day10_well.png,0,11,well1447_day11_well.png,0,12,well1447_day12_well.png,0,13,well1447_day13_well.png,0
1089,A1,1448,0,1448,well1448_day00_well.png,1,1,well1448_day01_well.png,0,2,well1448_day02_well.png,0,3,well1448_day03_well.png,0,4,well1448_day04_well.png,0,5,well1448_day05_well.png,0,6,well1448_day06_well.png,0,7,well1448_day07_well.png,0,8,well1448_day08_well.png,0,9,well1448_day09_well.png,0,10,well1448_day10_well.png,0,11,well1448_day11_well.png,0,12,well1448_day12_well.png,0,13,well1448_day13_well.png,0
1090,A1,1449,0,1449,well1449_day00_well.png,1,1,well1449_day01_well.png,0,2,well1449_day02_well.png,0,3,well1449_day03_well.png,0,4,well1449_day04_well.png,0,5,well1449_day05_well.png,0,6,well1449_day06_well.png,0,7,well1449_day07_well.png,0,8,well1449_day08_well.png,0,9,well1449_day09_well.png,0,10,well1449_day10_well.png,0,11,well1449_day11_well.png,0,12,well1449_day12_well.png,0,13,well1449_day13_well.png,0
1091,A1,1450,0,1450,well1450_day00_well.png,1,1,well1450_day01_well.png,0,2,well1450_day02_well.png,0,3,well1450_day03_well.png,0,4,well1450_day04_well.png,0,5,well1450_day05_well.png,0,6,well1450_day06_well.png,0,7,well1450_day07_well.png,0,8,well1450_day08_well.png,0,9,well1450_day09_well.png,0,10,well1450_day10_well.png,0,11,well1450_day11_well.png,0,12,well1450_day12_well.png,0,13,well1450_day13_well.png,0
1092,A1,1452,0,1452,well1452_day00_well.png,1,1,well1452_day01_well.png,0,2,well1452_day02_well.png,0,3,well1452_day03_well.png,0,4,well1452_day04_well.png,0,5,well1452_day05_well.png,0,6,well1452_day06_well.png,0,7,well1452_day07_well.png,0,8,well1452_day08_well.png,1,9,well1452_day09_well.png,0,10,well1452_day10_well.png,0,11,well1452_day11_well.png,0,12,well1452_day12_well.png,1,13,well1452_day13_well.png,1
1093,A1,1453,0,1453,well1453_day00_well.png,0,1,well1453_day01_well.png,0,2,well1453_day02_well.png,0,3,well1453_day03_well.png,1,4,well1453_day04_well.png,1,5,well1453_day05_well.png,1,6,well1453_day06_well.png,1,7,well1453_day07_well.png,1,8,well1453_day08_well.png,1,9,well1453_day09_well.png,1,10,well1453_day10_well.png,1,11,well1453_day11_well.png,1,12,well1453_day12_well.png,1,13,well1453_day13_well.png,1
1094,A1,1454,0,1454,well1454_day00_well.png,0,1,well1454_day01_well.png,0,2,well1454_day02_well.png,0,3,well1454_day03_well.png,0,4,well1454_day04_well.png,0,5,well1454_day05_well.png,0,6,well1454_day06_well.png,0,7,well1454_day07_well.png,0,8,well1454_day08_well.png,0,9,well1454_day09_well.png,0,10,well1454_day10_well.png,0,11,well1454_day11_well.png,0,12,well1454_day12_well.png,0,13,well1454_day13_well.png,0
1095,A1,1455,0,1455,well1455_day00_well.png,0,1,well1455_day01_well.png,0,2,well1455_day02_well.png,0,3,well1455_day03_well.png,0,4,well1455_day04_well.png,0,5,well1455_day05_well.png,0,6,well1455_day06_well.png,0,7,well1455_day07_well.png,0,8,well1455_day08_well.png,0,9,well1455_day09_well.png,0,10,well1455_day10_well.png,0,11,well1455_day11_well.png,0,12,well1455_day12_well.png,0,13,well1455_day13_well.png,0
1096,A1,1456,0,1456,well1456_day00_well.png,1,1,well1456_day01_well.png,0,2,well1456_day02_well.png,0,3,well1456_day03_well.png,0,4,well1456_day04_well.png,0,5,well1456_day05_well.png,0,6,well1456_day06_well.png,0,7,well1456_day07_well.png,0,8,well1456_day08_well.png,0,9,well1456_day09_well.png,0,10,well1456_day10_well.png,0,11,well1456_day11_well.png,0,12,well1456_day12_well.png,0,13,well1456_day13_well.png,1
1097,A1,1458,0,1458,well1458_day00_well.png,0,1,well1458_day01_well.png,0,2,well1458_day02_well.png,0,3,well1458_day03_well.png,0,4,well1458_day04_well.png,0,5,well1458_day05_well.png,0,6,well1458_day06_well.png,0,7,well1458_day07_well.png,0,8,well1458_day08_well.png,0,9,well1458_day09_well.png,0,10,well1458_day10_well.png,0,11,well1458_day11_well.png,0,12,well1458_day12_well.png,0,13,well1458_day13_well.png,0
1098,A1,1461,0,1461,well1461_day00_well.png,1,1,well1461_day01_well.png,1,2,well1461_day02_well.png,0,3,well1461_day03_well.png,0,4,well1461_day04_well.png,1,5,well1461_day05_well.png,0,6,well1461_day06_well.png,1,7,well1461_day07_well.png,1,8,well1461_day08_well.png,0,9,well1461_day09_well.png,1,10,well1461_day10_well.png,1,11,well1461_day11_well.png,1,12,well1461_day12_well.png,1,13,well1461_day13_well.png,1
1099,A1,1463,0,1463,well1463_day00_well.png,1,1,well1463_day01_well.png,1,2,well1463_day02_well.png,1,3,well1463_day03_well.png,1,4,well1463_day04_well.png,1,5,well1463_day05_well.png,1,6,well1463_day06_well.png,1,7,well1463_day07_well.png,1,8,well1463_day08_well.png,1,9,well1463_day09_well.png,1,10,well1463_day10_well.png,1,11,well1463_day11_well.png,1,12,well1463_day12_well.png,1,13,well1463_day13_well.png,1
1100,A1,1464,0,1464,well1464_day00_well.png,1,1,well1464_day01_well.png,0,2,well1464_day02_well.png,0,3,well1464_day03_well.png,0,4,well1464_day04_well.png,1,5,well1464_day05_well.png,1,6,well1464_day06_well.png,1,7,well1464_day07_well.png,1,8,well1464_day08_well.png,0,9,well1464_day09_well.png,1,10,well1464_day10_well.png,1,11,well1464_day11_well.png,1,12,well1464_day12_well.png,1,13,well1464_day13_well.png,1
1101,A1,1465,0,1465,well1465_day00_well.png,1,1,well1465_day01_well.png,0,2,well1465_day02_well.png,0,3,well1465_day03_well.png,0,4,well1465_day04_well.png,0,5,well1465_day05_well.png,0,6,well1465_day06_well.png,0,7,well1465_day07_well.png,0,8,well1465_day08_well.png,0,9,well1465_day09_well.png,1,10,well1465_day10_well.png,0,11,well1465_day11_well.png,1,12,well1465_day12_well.png,1,13,well1465_day13_well.png,0
1102,A1,1466,0,1466,well1466_day00_well.png,1,1,well1466_day01_well.png,1,2,well1466_day02_well.png,0,3,well1466_day03_well.png,0,4,well1466_day04_well.png,0,5,well1466_day05_well.png,0,6,well1466_day06_well.png,0,7,well1466_day07_well.png,0,8,well1466_day08_well.png,0,9,well1466_day09_well.png,0,10,well1466_day10_well.png,0,11,well1466_day11_well.png,0,12,well1466_day12_well.png,0,13,well1466_day13_well.png,1
1103,A1,1467,0,1467,well1467_day00_well.png,1,1,well1467_day01_well.png,0,2,well1467_day02_well.png,0,3,well1467_day03_well.png,0,4,well1467_day04_well.png,0,5,well1467_day05_well.png,0,6,well1467_day06_well.png,0,7,well1467_day07_well.png,0,8,well1467_day08_well.png,0,9,well1467_day09_well.png,0,10,well1467_day10_well.png,0,11,well1467_day11_well.png,0,12,well1467_day12_well.png,0,13,well1467_day13_well.png,0
1104,A1,1469,0,1469,well1469_day00_well.png,1,1,well1469_day01_well.png,0,2,well1469_day02_well.png,0,3,well1469_day03_well.png,0,4,well1469_day04_well.png,0,5,well1469_day05_well.png,0,6,well1469_day06_well.png,0,7,well1469_day07_well.png,0,8,well1469_day08_well.png,0,9,well1469_day09_well.png,0,10,well1469_day10_well.png,1,11,well1469_day11_well.png,1,12,well1469_day12_well.png,1,13,well1469_day13_well.png,1
1105,A1,1470,0,1470,well1470_day00_well.png,1,1,well1470_day01_well.png,0,2,well1470_day02_well.png,0,3,well1470_day03_well.png,0,4,well1470_day04_well.png,0,5,well1470_day05_well.png,0,6,well1470_day06_well.png,0,7,well1470_day07_well.png,0,8,well1470_day08_well.png,0,9,well1470_day09_well.png,0,10,well1470_day10_well.png,0,11,well1470_day11_well.png,0,12,well1470_day12_well.png,0,13,well1470_day13_well.png,0
1106,A1,1472,0,1472,well1472_day00_well.png,0,1,well1472_day01_well.png,0,2,well1472_day02_well.png,0,3,well1472_day03_well.png,0,4,well1472_day04_well.png,0,5,well1472_day05_well.png,0,6,well1472_day06_well.png,0,7,well1472_day07_well.png,0,8,well1472_day08_well.png,0,9,well1472_day09_well.png,0,10,well1472_day10_well.png,0,11,well1472_day11_well.png,0,12,well1472_day12_well.png,0,13,well1472_day13_well.png,1
1107,A1,1473,0,1473,well1473_day00_well.png,0,1,well1473_day01_well.png,0,2,well1473_day02_well.png,1,3,well1473_day03_well.png,0,4,well1473_day04_well.png,1,5,well1473_day05_well.png,1,6,well1473_day06_well.png,1,7,well1473_day07_well.png,0,8,well1473_day08_well.png,0,9,well1473_day09_well.png,1,10,well1473_day10_well.png,1,11,well1473_day11_well.png,1,12,well1473_day12_well.png,1,13,well1473_day13_well.png,0
1108,A1,1476,0,1476,well1476_day00_well.png,0,1,well1476_day01_well.png,1,2,well1476_day02_well.png,1,3,well1476_day03_well.png,1,4,well1476_day04_well.png,1,5,well1476_day05_well.png,1,6,well1476_day06_well.png,1,7,well1476_day07_well.png,1,8,well1476_day08_well.png,1,9,well1476_day09_well.png,1,10,well1476_day10_well.png,1,11,well1476_day11_well.png,1,12,well1476_day12_well.png,1,13,well1476_day13_well.png,1
1109,A1,1477,0,1477,well1477_day00_well.png,0,1,well1477_day01_well.png,0,2,well1477_day02_well.png,0,3,well1477_day03_well.png,0,4,well1477_day04_well.png,0,5,well1477_day05_well.png,0,6,well1477_day06_well.png,0,7,well1477_day07_well.png,0,8,well1477_day08_well.png,0,9,well1477_day09_well.png,0,10,well1477_day10_well.png,0,11,well1477_day11_well.png,0,12,well1477_day12_well.png,0,13,well1477_day13_well.png,0
1110,A1,1478,0,1478,well1478_day00_well.png,0,1,well1478_day01_well.png,0,2,well1478_day02_well.png,0,3,well1478_day03_well.png,0,4,well1478_day04_well.png,0,5,well1478_day05_well.png,0,6,well1478_day06_well.png,0,7,well1478_day07_well.png,1,8,well1478_day08_well.png,1,9,well1478_day09_well.png,1,10,well1478_day10_well.png,1,11,well1478_day11_well.png,1,12,well1478_day12_well.png,1,13,well1478_day13_well.png,1
1111,A1,1480,0,1480,well1480_day00_well.png,1,1,well1480_day01_well.png,1,2,well1480_day02_well.png,1,3,well1480_day03_well.png,1,4,well1480_day04_well.png,1,5,well1480_day05_well.png,1,6,well1480_day06_well.png,1,7,well1480_day07_well.png,1,8,well1480_day08_well.png,1,9,well1480_day09_well.png,1,10,well1480_day10_well.png,1,11,well1480_day11_well.png,1,12,well1480_day12_well.png,1,13,well1480_day13_well.png,1
1112,A1,1481,0,1481,well1481_day00_well.png,1,1,well1481_day01_well.png,0,2,well1481_day02_well.png,0,3,well1481_day03_well.png,0,4,well1481_day04_well.png,1,5,well1481_day05_well.png,0,6,well1481_day06_well.png,0,7,well1481_day07_well.png,0,8,well1481_day08_well.png,0,9,well1481_day09_well.png,0,10,well1481_day10_well.png,1,11,well1481_day11_well.png,0,12,well1481_day12_well.png,0,13,well1481_day13_well.png,0
1113,A1,1482,0,1482,well1482_day00_well.png,1,1,well1482_day01_well.png,0,2,well1482_day02_well.png,0,3,well1482_day03_well.png,0,4,well1482_day04_well.png,0,5,well1482_day05_well.png,0,6,well1482_day06_well.png,0,7,well1482_day07_well.png,0,8,well1482_day08_well.png,0,9,well1482_day09_well.png,0,10,well1482_day10_well.png,0,11,well1482_day11_well.png,0,12,well1482_day12_well.png,0,13,well1482_day13_well.png,0
1114,A1,1483,0,1483,well1483_day00_well.png,1,1,well1483_day01_well.png,0,2,well1483_day02_well.png,0,3,well1483_day03_well.png,0,4,well1483_day04_well.png,0,5,well1483_day05_well.png,0,6,well1483_day06_well.png,0,7,well1483_day07_well.png,0,8,well1483_day08_well.png,0,9,well1483_day09_well.png,0,10,well1483_day10_well.png,0,11,well1483_day11_well.png,0,12,well1483_day12_well.png,0,13,well1483_day13_well.png,0
1115,A1,1484,0,1484,well1484_day00_well.png,1,1,well1484_day01_well.png,0,2,well1484_day02_well.png,0,3,well1484_day03_well.png,0,4,well1484_day04_well.png,0,5,well1484_day05_well.png,0,6,well1484_day06_well.png,0,7,well1484_day07_well.png,0,8,well1484_day08_well.png,0,9,well1484_day09_well.png,0,10,well1484_day10_well.png,0,11,well1484_day11_well.png,0,12,well1484_day12_well.png,0,13,well1484_day13_well.png,0
1116,A1,1485,0,1485,well1485_day00_well.png,1,1,well1485_day01_well.png,0,2,well1485_day02_well.png,0,3,well1485_day03_well.png,0,4,well1485_day04_well.png,0,5,well1485_day05_well.png,0,6,well1485_day06_well.png,0,7,well1485_day07_well.png,0,8,well1485_day08_well.png,0,9,well1485_day09_well.png,0,10,well1485_day10_well.png,0,11,well1485_day11_well.png,0,12,well1485_day12_well.png,0,13,well1485_day13_well.png,0
1117,A1,1486,0,1486,well1486_day00_well.png,1,1,well1486_day01_well.png,0,2,well1486_day02_well.png,0,3,well1486_day03_well.png,0,4,well1486_day04_well.png,1,5,well1486_day05_well.png,1,6,well1486_day06_well.png,1,7,well1486_day07_well.png,1,8,well1486_day08_well.png,1,9,well1486_day09_well.png,1,10,well1486_day10_well.png,1,11,well1486_day11_well.png,1,12,well1486_day12_well.png,1,13,well1486_day13_well.png,1
1118,A1,1487,0,1487,well1487_day00_well.png,1,1,well1487_day01_well.png,0,2,well1487_day02_well.png,1,3,well1487_day03_well.png,1,4,well1487_day04_well.png,1,5,well1487_day05_well.png,1,6,well1487_day06_well.png,1,7,well1487_day07_well.png,1,8,well1487_day08_well.png,1,9,well1487_day09_well.png,1,10,well1487_day10_well.png,1,11,well1487_day11_well.png,1,12,well1487_day12_well.png,1,13,well1487_day13_well.png,1
1119,A1,1488,0,1488,well1488_day00_well.png,1,1,well1488_day01_well.png,1,2,well1488_day02_well.png,1,3,well1488_day03_well.png,1,4,well1488_day04_well.png,1,5,well1488_day05_well.png,1,6,well1488_day06_well.png,1,7,well1488_day07_well.png,1,8,well1488_day08_well.png,1,9,well1488_day09_well.png,1,10,well1488_day10_well.png,1,11,well1488_day11_well.png,1,12,well1488_day12_well.png,1,13,well1488_day13_well.png,1
